Objeto	Coluna	PK	FK	FKReferenceSource	FKReferenceFake
[dbo].[OCORRENCIA_CONSERVACAO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_ORIGEM_CONSERVACAO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_PATRIMONIO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_PATRIMONIO_DETALHE	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_RODOVIA	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_RODOVIA_TRECHO_CONSERVACAO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_SENTIDO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_SERVICO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_STATUS_CONSERVACAO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_SUB_ELEMENTO_CONSERVA	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_SUBTIPO_CONSERVACAO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_TIPO_CONSERVACAO	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_CONSERVACAO]	CD_USUARIO_ENCERRADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_CONSERVACAO_STATUS]	CD_OCORRENCIA_CONSERVACAO_STATUS	True	False	NULL	000000
[dbo].[OCORRENCIA_CROQUI_ACIDENTE]	CD_OCORRENCIA_CROQUI_ACIDENTE	True	False	NULL	000000
[dbo].[OCORRENCIA_CROQUI_ACIDENTE]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_CROQUI_ACIDENTE]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_CROQUI_ACIDENTE]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_CROQUI_ACIDENTE_COORDENADAS]	CD_OCORRENCIA_CROQUI_ACIDENTE_COORDENADAS	True	False	NULL	000000
[dbo].[OCORRENCIA_CROQUI_ACIDENTE_COORDENADAS]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_CROQUI_ACIDENTE_COORDENADAS]	CD_GALERIA_IMAGEM	False	False	NULL	000000
[dbo].[OCORRENCIA_CROQUI_ACIDENTE_COORDENADAS]	CD_OCORRENCIA_CROQUI_ACIDENTE	False	False	NULL	000000
[dbo].[OCORRENCIA_CROQUI_ACIDENTE_COORDENADAS]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_DADOS]	CD_OCORRENCIA_DADOS	True	False	NULL	000000
[dbo].[OCORRENCIA_DADOS]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_DADOS]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_OCORRENCIA	True	True	[dbo].[OCORRENCIA].[CD_OCORRENCIA]	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_DANO]	CD_CONCESSAO	False	True	[dbo].[OCORRENCIA].[CD_CONCESSAO]	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO]	CD_ELEMENTO_CONSERVA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_EQUIPE	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_GRUPO_CONSERVA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_LOCAL_CONSERVA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_PATRIMONIO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_SERVICO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_SUB_ELEMENTO_CONSERVA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO]	CD_TIPO_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ANEXO]	CD_OCORRENCIA_DANO_ANEXO	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ANEXO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_ANEXO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ANEXO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_BO]	CD_OCORRENCIA_DANO_BO	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_BO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_BO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_BO]	CD_TIPO_BO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_BO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_COBRANCA]	CD_OCORRENCIA_DANO_COBRANCA	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_COBRANCA]	CD_COBRADORA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_COBRANCA]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_COBRANCA]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_COBRANCA]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_EVENTO]	CD_OCORRENCIA_DANO_EVENTO	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_EVENTO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_EVENTO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_EVENTO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_OCORRENCIA]	CD_OCORRENCIA_DANO_OCORRENCIA	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_OCORRENCIA]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_DANO_OCORRENCIA]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_OCORRENCIA]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ORCAMENTO]	CD_OCORRENCIA_DANO_ORCAMENTO	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ORCAMENTO]	CD_CAU_EMPRESA	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ORCAMENTO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_ORCAMENTO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_ORCAMENTO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PAGAMENTO]	CD_OCORRENCIA_DANO_PAGAMENTO	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PAGAMENTO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_PAGAMENTO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PAGAMENTO]	CD_RESULTADO_FINAL	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PAGAMENTO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PATRIMONIO]	CD_OCORRENCIA_DANO_PATRIMONIO	True	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PATRIMONIO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_DANO_PATRIMONIO]	CD_OCORRENCIA_DANO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PATRIMONIO]	CD_PATRIMONIO	False	False	NULL	000000
[dbo].[OCORRENCIA_DANO_PATRIMONIO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_EMPRESA]	CD_OCORRENCIA	True	True	[dbo].[OCORRENCIA].[CD_OCORRENCIA]	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_EMPRESA]	CD_CONCESSAO	False	True	[dbo].[OCORRENCIA].[CD_CONCESSAO]	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_EMPRESA]	CD_OCORRENCIA_EMPRESA	False	False	NULL	000000
[dbo].[OCORRENCIA_EMPRESA]	CD_TIPO_EMPRESA	False	False	NULL	000000
[dbo].[OCORRENCIA_EMPRESA]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_INCENDIO]	CD_OCORRENCIA	True	True	[dbo].[OCORRENCIA].[CD_OCORRENCIA]	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_INCENDIO]	CD_CONCESSAO	False	True	[dbo].[OCORRENCIA].[CD_CONCESSAO]	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_INCENDIO]	CD_OCORRENCIA_INCENDIO	False	False	NULL	000000
[dbo].[OCORRENCIA_INCENDIO]	CD_PROPORCAO_PARCIAL	False	False	NULL	000000
[dbo].[OCORRENCIA_OBJETO]	CD_OCORRENCIA_OBJETO	True	False	NULL	000000
[dbo].[OCORRENCIA_OBJETO]	CD_CONCESSAO	False	True	[dbo].[OCORRENCIA].[CD_CONCESSAO]	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_OBJETO]	CD_OBJETO	False	False	NULL	000000
[dbo].[OCORRENCIA_OBJETO]	CD_OCORRENCIA	False	True	[dbo].[OCORRENCIA].[CD_OCORRENCIA]	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_OBJETO]	CD_PISTA	False	False	NULL	000000
[dbo].[OCORRENCIA_OBRA]	CD_OCORRENCIA_OBRA	True	False	NULL	000000
[dbo].[OCORRENCIA_OBRA]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_OBRA]	CD_OBRA	False	False	NULL	000000
[dbo].[OCORRENCIA_OBRA]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_OBRA]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_OBSERVACAO]	CD_OCORRENCIA_OBSERVACAO	True	False	NULL	000000
[dbo].[OCORRENCIA_OBSERVACAO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_OBSERVACAO]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_OBSERVACAO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_PLANEJAMENTO_OBRA]	CD_OCORRENCIA_OBRA	True	False	NULL	000000
[dbo].[OCORRENCIA_PLANEJAMENTO_OBRA]	CD_OBRA	False	False	NULL	000000
[dbo].[OCORRENCIA_PLANEJAMENTO_OBRA]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_PLANEJAMENTO_OBRA]	CD_PISTA	False	False	NULL	000000
[dbo].[OCORRENCIA_PLANEJAMENTO_OBRA]	CD_RODOVIA	False	False	NULL	000000
[dbo].[OCORRENCIA_PLANEJAMENTO_OBRA]	CD_STATUS_OBRA	False	False	NULL	000000
[dbo].[OCORRENCIA_PLANO_ACAO]	CD_OCORRENCIA_PLANO_ACAO	True	False	NULL	000000
[dbo].[OCORRENCIA_PLANO_ACAO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_PLANO_ACAO]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_PLANO_ACAO]	CD_PLANO_ACAO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTO_PERIGOSO_DETALHE]	CD_OCORRENCIA_DETALHE	True	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTO_PERIGOSO_DETALHE]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_OCORRENCIA_PRODUTOS_PERIGOSOS	True	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_ACONDICIONAMENTO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_DESCRICAO_TIPO_EVENTO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_EMPRESA	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_ESTADO_FISICO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_MUNICIPIO_DESTINO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_MUNICIPIO_ORIGEM	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_OCORRENCIA_VEICULO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_PRODUTOS_PERIGOSOS	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_REL_OCORRENCIA	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_TIPO_EMBALAGEM_TRANSPORTE	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_TIPO_TRANSPORTE	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_UF_DESTINO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_UF_ORIGEM	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS]	CD_VEICULO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_ANEXOS]	CD_OCORRENCIA_PRODUTOS_PERIGOSOS_ANEXOS	True	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_ANEXOS]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_ANEXOS]	CD_OCORRENCIA_ANEXO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_ANEXOS]	CD_OCORRENCIA_PRODUTOS_PERIGOSOS	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_ANEXOS]	CD_TIPO_REGISTRO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO	True	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_EMPRESA	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MARCA_1	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MARCA_2	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MODELO_1	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MODELO_2	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MUNICIPIO_1	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MUNICIPIO_2	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MUNICIPIO_DESTINO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_MUNICIPIO_ORIGEM	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_OCORRENCIA_PRODUTOS_PERIGOSOS	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_TIPO_EMPRESA	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_TIPO_MEIOS_ATINGIDOS	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_TIPO_VEICULO_1	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_TIPO_VEICULO_2	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_UF_1	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_UF_2	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_UF_DESTINO	False	False	NULL	000000
[dbo].[OCORRENCIA_PRODUTOS_PERIGOSOS_COMPLEMENTO]	CD_UF_ORIGEM	False	False	NULL	000000
[dbo].[OCORRENCIA_PROVIDENCIA]	CD_OCORRENCIA_ACAO_PROVIDENCIA	True	False	NULL	000000
[dbo].[OCORRENCIA_PROVIDENCIA]	CD_ACAO_PROVIDENCIA	False	False	NULL	000000
[dbo].[OCORRENCIA_PROVIDENCIA]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_PROVIDENCIA]	CD_OCORRENCIA	False	True	[dbo].[OCORRENCIA].[CD_OCORRENCIA]	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_PROVIDENCIA]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_REABERTURA]	CD_OCORRENCIA_REABERTURA	True	False	NULL	000000
[dbo].[OCORRENCIA_REABERTURA]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_REABERTURA]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_REABERTURA]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_RECURSO]	CD_CONCESSAO	True	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_RECURSO]	CD_OCORRENCIA_RECURSO	True	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_MOTORISTA_1	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_MOTORISTA_2	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_MOTORISTA_3	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_RECURSO]	CD_RECURSO	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_RODOVIA_ACIONAMENTO	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_TIPO_ATENDIMENTO	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_USUARIO_ACIONAMENTO	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_USUARIO_JUSTIFICATIVA_ATRASO	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO_EXTERNO]	CD_OCORRENCIA_RECURSO_EXTERNO	True	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO_EXTERNO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_RECURSO_EXTERNO]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_RECURSO_EXTERNO]	CD_RECURSO_EXTERNO	False	False	NULL	000000
[dbo].[OCORRENCIA_RECURSO_EXTERNO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_RECURSO_EXTERNO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_RELEVANTE]	CD_OCORRENCIA_RELEVANTE	True	False	NULL	000000
[dbo].[OCORRENCIA_RELEVANTE]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_RELEVANTE]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_SINOTICO]	CD_OCORRENCIA_SINOTICO	True	False	NULL	000000
[dbo].[OCORRENCIA_SINOTICO]	CD_OCORRENCIA	False	False	NULL	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_SINOTICO]	CD_SINOTICO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_OCORRENCIA_VEICULO	True	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_CATEGORIA_VEICULO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_CONCESSAO	False	True	[dbo].[OCORRENCIA].[CD_CONCESSAO]	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_VEICULO]	CD_CONDICAO_PNEU	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_COR	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_DESTINO_REMOCAO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_MARCA	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_MODELO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_MOTIVO_VIAGEM	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_NACIONALIDADE	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_OCORRENCIA	False	True	[dbo].[OCORRENCIA].[CD_OCORRENCIA]	[dbo].[OCORRENCIA].[CD_OCORRENCIA]
[dbo].[OCORRENCIA_VEICULO]	CD_POTENCIA_MOTO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_RECURSO_REMOCAO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_REFERENCIA	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_RODOVIA	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_SEGURADORA	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_TELEFONE_PAIS	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_TIPO_ATENDIMENTO_RECURSO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_TIPO_CARGA	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_TIPO_PRESTADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_TIPO_VEICULO	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[OCORRENCIA_VEICULO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_USUARIO_RODOVIA	False	False	NULL	000000
[dbo].[OCORRENCIA_VEICULO]	CD_VEICULO	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_OCORRENCIA_VITIMA	True	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_ABERTURA_OCULAR	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_AIR_BAG	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_ALTA_HOSPITAL	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_CADEIRINHA	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_CAPACETE	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_CINTO	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_CONCESSAO	False	True	[dbo].[OCORRENCIA].[CD_CONCESSAO]	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[OCORRENCIA_VITIMA]	CD_CONDICAO_CONDUTOR	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_CONDICAO_PNEU	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_CONDICAO_VITIMA	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_DESLOCAMENTO_PEDESTRE	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_ESCALA_GLASGOW	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_ESCALA_TRAUMA	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_FUNCIONARIO_ENFERMEIRO	False	False	NULL	000000
[dbo].[OCORRENCIA_VITIMA]	CD_FUNCIONARIO_MEDICO_MEDICO	False	False	NULL	000000
